Country,Status,Life_expectancy,Diabetes_prevalence(%),Vaccination_rate(per million people)
Myanmar,Developing,62.1,7.1,6823.447
Myanmar,Developing,62.1,7.1,6823.447
Namibia,Developing,65.8,7.8,5657.6177
Namibia,Developing,65.8,6.7,5657.6177
Namibia,Developing,65.9,7.8,5657.6177
Namibia,Developing,65.9,6.7,5657.6177
Namibia,Developing,66.1,7.8,5657.6177
Namibia,Developing,66.1,6.7,5657.6177
Namibia,Developing,65.8,7.8,5657.6177
Namibia,Developing,65.8,6.7,5657.6177
Namibia,Developing,64.3,7.8,5657.6177
Namibia,Developing,64.3,6.7,5657.6177
Namibia,Developing,63.0,7.8,5657.6177
Namibia,Developing,63.0,6.7,5657.6177
Namibia,Developing,62.4,7.8,5657.6177
Namibia,Developing,62.4,6.7,5657.6177
Namibia,Developing,61.7,7.8,5657.6177
Namibia,Developing,61.7,6.7,5657.6177
Namibia,Developing,60.0,7.8,5657.6177
Namibia,Developing,60.0,6.7,5657.6177
Namibia,Developing,57.0,7.8,5657.6177
Namibia,Developing,57.0,6.7,5657.6177
Namibia,Developing,55.1,7.8,5657.6177
Namibia,Developing,55.1,6.7,5657.6177
Namibia,Developing,54.7,7.8,5657.6177
Namibia,Developing,54.7,6.7,5657.6177
Namibia,Developing,55.0,7.8,5657.6177
Namibia,Developing,55.0,6.7,5657.6177
Namibia,Developing,55.7,7.8,5657.6177
Namibia,Developing,55.7,6.7,5657.6177
Namibia,Developing,56.5,7.8,5657.6177
Namibia,Developing,56.5,6.7,5657.6177
Namibia,Developing,57.4,7.8,5657.6177
Namibia,Developing,57.4,6.7,5657.6177
Nepal,Developing,69.2,3.6,19094.674
Nepal,Developing,69.2,8.7,19094.674
Nepal,Developing,69.6,3.6,19094.674
Nepal,Developing,69.6,8.7,19094.674
Nepal,Developing,69.3,3.6,19094.674
Nepal,Developing,69.3,8.7,19094.674
Nepal,Developing,68.9,3.6,19094.674
Nepal,Developing,68.9,8.7,19094.674
Nepal,Developing,68.4,3.6,19094.674
Nepal,Developing,68.4,8.7,19094.674
Nepal,Developing,68.0,3.6,19094.674
Nepal,Developing,68.0,8.7,19094.674
Nepal,Developing,67.5,3.6,19094.674
Nepal,Developing,67.5,8.7,19094.674
Nepal,Developing,67.0,3.6,19094.674
Nepal,Developing,67.0,8.7,19094.674
Nepal,Developing,66.6,3.6,19094.674
Nepal,Developing,66.6,8.7,19094.674
Nepal,Developing,66.0,3.6,19094.674
Nepal,Developing,66.0,8.7,19094.674
Nepal,Developing,65.4,3.6,19094.674
Nepal,Developing,65.4,8.7,19094.674
Nepal,Developing,64.7,3.6,19094.674
Nepal,Developing,64.7,8.7,19094.674
Nepal,Developing,64.3,3.6,19094.674
Nepal,Developing,64.3,8.7,19094.674
Nepal,Developing,63.1,3.6,19094.674
Nepal,Developing,63.1,8.7,19094.674
Nepal,Developing,63.2,3.6,19094.674
Nepal,Developing,63.2,8.7,19094.674
Nepal,Developing,62.5,3.6,19094.674
Nepal,Developing,62.5,8.7,19094.674
Netherlands,Developed,81.9,5.3,14922.641
Netherlands,Developed,81.9,4.5,14922.641
Netherlands,Developed,81.7,5.3,14922.641
Netherlands,Developed,81.7,4.5,14922.641
Netherlands,Developed,81.4,5.3,14922.641
Netherlands,Developed,81.4,4.5,14922.641
Netherlands,Developed,81.1,5.3,14922.641
Netherlands,Developed,81.1,4.5,14922.641
Netherlands,Developed,81.1,5.3,14922.641
Netherlands,Developed,81.1,4.5,14922.641
Netherlands,Developed,88.0,5.3,14922.641
Netherlands,Developed,88.0,4.5,14922.641
Netherlands,Developed,86.0,5.3,14922.641
Netherlands,Developed,86.0,4.5,14922.641
Netherlands,Developed,83.0,5.3,14922.641
Netherlands,Developed,83.0,4.5,14922.641
Netherlands,Developed,82.0,5.3,14922.641
Netherlands,Developed,82.0,4.5,14922.641
Netherlands,Developed,79.8,5.3,14922.641
Netherlands,Developed,79.8,4.5,14922.641
Netherlands,Developed,79.4,5.3,14922.641
Netherlands,Developed,79.4,4.5,14922.641
Netherlands,Developed,79.2,5.3,14922.641
Netherlands,Developed,79.2,4.5,14922.641
Netherlands,Developed,78.7,5.3,14922.641
Netherlands,Developed,78.7,4.5,14922.641
Netherlands,Developed,78.4,5.3,14922.641
Netherlands,Developed,78.4,4.5,14922.641
Netherlands,Developed,78.3,5.3,14922.641
Netherlands,Developed,78.3,4.5,14922.641
Netherlands,Developed,78.1,5.3,14922.641
Netherlands,Developed,78.1,4.5,14922.641
New Zealand,Developed,81.6,8.6,15879.066
New Zealand,Developed,81.6,6.2,15879.066
New Zealand,Developed,81.5,8.6,15879.066
New Zealand,Developed,81.5,6.2,15879.066
New Zealand,Developed,81.3,8.6,15879.066
New Zealand,Developed,81.3,6.2,15879.066
New Zealand,Developed,81.1,8.6,15879.066
New Zealand,Developed,81.1,6.2,15879.066
New Zealand,Developed,86.0,8.6,15879.066
New Zealand,Developed,86.0,6.2,15879.066
New Zealand,Developed,89.0,8.6,15879.066
New Zealand,Developed,89.0,6.2,15879.066
New Zealand,Developed,85.0,8.6,15879.066
New Zealand,Developed,85.0,6.2,15879.066
New Zealand,Developed,81.0,8.6,15879.066
New Zealand,Developed,81.0,6.2,15879.066
New Zealand,Developed,81.0,8.6,15879.066
New Zealand,Developed,81.0,6.2,15879.066
New Zealand,Developed,79.9,8.6,15879.066
New Zealand,Developed,79.9,6.2,15879.066
New Zealand,Developed,79.9,8.6,15879.066
New Zealand,Developed,79.9,6.2,15879.066
New Zealand,Developed,79.2,8.6,15879.066
New Zealand,Developed,79.2,6.2,15879.066
New Zealand,Developed,79.1,8.6,15879.066
New Zealand,Developed,79.1,6.2,15879.066
New Zealand,Developed,78.7,8.6,15879.066
New Zealand,Developed,78.7,6.2,15879.066
New Zealand,Developed,78.5,8.6,15879.066
New Zealand,Developed,78.5,6.2,15879.066
New Zealand,Developed,78.6,8.6,15879.066
New Zealand,Developed,78.6,6.2,15879.066
Nicaragua,Developing,74.8,11.0,63176.77
Nicaragua,Developing,74.8,9.3,63176.77
Nicaragua,Developing,74.5,11.0,63176.77
Nicaragua,Developing,74.5,9.3,63176.77
Nicaragua,Developing,73.9,11.0,63176.77
Nicaragua,Developing,73.9,9.3,63176.77
Nicaragua,Developing,73.9,11.0,63176.77
Nicaragua,Developing,73.9,9.3,63176.77
Nicaragua,Developing,74.5,11.0,63176.77
Nicaragua,Developing,74.5,9.3,63176.77
Nicaragua,Developing,73.2,11.0,63176.77
Nicaragua,Developing,73.2,9.3,63176.77
Nicaragua,Developing,73.2,11.0,63176.77
Nicaragua,Developing,73.2,9.3,63176.77
Nicaragua,Developing,72.5,11.0,63176.77
Nicaragua,Developing,72.5,9.3,63176.77
Nicaragua,Developing,72.5,11.0,63176.77
Nicaragua,Developing,72.5,9.3,63176.77
Nicaragua,Developing,73.0,11.0,63176.77
Nicaragua,Developing,73.0,9.3,63176.77
Nicaragua,Developing,71.2,11.0,63176.77
Nicaragua,Developing,71.2,9.3,63176.77
Nicaragua,Developing,71.0,11.0,63176.77
Nicaragua,Developing,71.0,9.3,63176.77
Nicaragua,Developing,76.0,11.0,63176.77
Nicaragua,Developing,76.0,9.3,63176.77
Nicaragua,Developing,75.0,11.0,63176.77
Nicaragua,Developing,75.0,9.3,63176.77
Nicaragua,Developing,73.0,11.0,63176.77
Nicaragua,Developing,73.0,9.3,63176.77
Nicaragua,Developing,73.0,11.0,63176.77
Nicaragua,Developing,73.0,9.3,63176.77
Niger,Developing,61.8,4.2,7047.495
Niger,Developing,61.8,5.2,7047.495
Niger,Developing,61.4,4.2,7047.495
Niger,Developing,61.4,5.2,7047.495
Niger,Developing,69.0,4.2,7047.495
Niger,Developing,69.0,5.2,7047.495
Niger,Developing,63.0,4.2,7047.495
Niger,Developing,63.0,5.2,7047.495
Niger,Developing,59.4,4.2,7047.495
Niger,Developing,59.4,5.2,7047.495
Niger,Developing,58.2,4.2,7047.495
Niger,Developing,58.2,5.2,7047.495
Niger,Developing,57.1,4.2,7047.495
Niger,Developing,57.1,5.2,7047.495
Niger,Developing,56.0,4.2,7047.495
Niger,Developing,56.0,5.2,7047.495
Niger,Developing,55.2,4.2,7047.495
Niger,Developing,55.2,5.2,7047.495
Niger,Developing,54.5,4.2,7047.495
Niger,Developing,54.5,5.2,7047.495
Niger,Developing,53.7,4.2,7047.495
Niger,Developing,53.7,5.2,7047.495
Niger,Developing,52.9,4.2,7047.495
Niger,Developing,52.9,5.2,7047.495
Niger,Developing,52.1,4.2,7047.495
Niger,Developing,52.1,5.2,7047.495
Niger,Developing,51.4,4.2,7047.495
Niger,Developing,51.4,5.2,7047.495
Niger,Developing,56.0,4.2,7047.495
Niger,Developing,56.0,5.2,7047.495
Niger,Developing,50.0,4.2,7047.495
Niger,Developing,50.0,5.2,7047.495
Nigeria,Developing,54.5,4.8,2204.7683
Nigeria,Developing,54.5,3.6,2204.7683
Nigeria,Developing,53.6,4.8,2204.7683
Nigeria,Developing,53.6,3.6,2204.7683
Nigeria,Developing,53.2,4.8,2204.7683
Nigeria,Developing,53.2,3.6,2204.7683
Nigeria,Developing,52.7,4.8,2204.7683
Nigeria,Developing,52.7,3.6,2204.7683
Nigeria,Developing,52.3,4.8,2204.7683
Nigeria,Developing,52.3,3.6,2204.7683
Nigeria,Developing,52.0,4.8,2204.7683
Nigeria,Developing,52.0,3.6,2204.7683
Nigeria,Developing,51.6,4.8,2204.7683
Nigeria,Developing,51.6,3.6,2204.7683
Nigeria,Developing,59.0,4.8,2204.7683
Nigeria,Developing,59.0,3.6,2204.7683
Nigeria,Developing,55.0,4.8,2204.7683
Nigeria,Developing,55.0,3.6,2204.7683
Nigeria,Developing,49.8,4.8,2204.7683
Nigeria,Developing,49.8,3.6,2204.7683
Nigeria,Developing,49.2,4.8,2204.7683
Nigeria,Developing,49.2,3.6,2204.7683
Nigeria,Developing,48.5,4.8,2204.7683
Nigeria,Developing,48.5,3.6,2204.7683
Nigeria,Developing,48.1,4.8,2204.7683
Nigeria,Developing,48.1,3.6,2204.7683
Nigeria,Developing,47.7,4.8,2204.7683
Nigeria,Developing,47.7,3.6,2204.7683
Nigeria,Developing,47.4,4.8,2204.7683
Nigeria,Developing,47.4,3.6,2204.7683
Nigeria,Developing,47.1,4.8,2204.7683
Nigeria,Developing,47.1,3.6,2204.7683
Norway,Developed,81.8,4.7,12671.926
Norway,Developed,81.8,3.6,12671.926
Norway,Developed,81.6,4.7,12671.926
Norway,Developed,81.6,3.6,12671.926
Norway,Developed,81.5,4.7,12671.926
Norway,Developed,81.5,3.6,12671.926
Norway,Developed,81.3,4.7,12671.926
Norway,Developed,81.3,3.6,12671.926
Norway,Developed,81.1,4.7,12671.926
Norway,Developed,81.1,3.6,12671.926
Norway,Developed,81.0,4.7,12671.926
Norway,Developed,81.0,3.6,12671.926
Norway,Developed,89.0,4.7,12671.926
Norway,Developed,89.0,3.6,12671.926
Norway,Developed,86.0,4.7,12671.926
Norway,Developed,86.0,3.6,12671.926
Norway,Developed,85.0,4.7,12671.926
Norway,Developed,85.0,3.6,12671.926
Norway,Developed,84.0,4.7,12671.926
Norway,Developed,84.0,3.6,12671.926
Norway,Developed,81.0,4.7,12671.926
Norway,Developed,81.0,3.6,12671.926
Norway,Developed,79.8,4.7,12671.926
Norway,Developed,79.8,3.6,12671.926
Norway,Developed,79.4,4.7,12671.926
Norway,Developed,79.4,3.6,12671.926
Norway,Developed,78.9,4.7,12671.926
Norway,Developed,78.9,3.6,12671.926
Norway,Developed,78.8,4.7,12671.926
Norway,Developed,78.8,3.6,12671.926
Norway,Developed,78.5,4.7,12671.926
Norway,Developed,78.5,3.6,12671.926
Oman,Developing,76.6,10.5,12932.28
Oman,Developing,76.6,13.8,12932.28
Oman,Developing,76.4,10.5,12932.28
Oman,Developing,76.4,13.8,12932.28
Oman,Developing,76.2,10.5,12932.28
Oman,Developing,76.2,13.8,12932.28
Oman,Developing,76.0,10.5,12932.28
Oman,Developing,76.0,13.8,12932.28
Oman,Developing,75.8,10.5,12932.28
Oman,Developing,75.8,13.8,12932.28
Oman,Developing,75.6,10.5,12932.28
Oman,Developing,75.6,13.8,12932.28
Oman,Developing,75.4,10.5,12932.28
Oman,Developing,75.4,13.8,12932.28
Oman,Developing,75.2,10.5,12932.28
Oman,Developing,75.2,13.8,12932.28
Oman,Developing,74.9,10.5,12932.28
Oman,Developing,74.9,13.8,12932.28
Oman,Developing,74.7,10.5,12932.28
Oman,Developing,74.7,13.8,12932.28
Oman,Developing,74.3,10.5,12932.28
Oman,Developing,74.3,13.8,12932.28
Oman,Developing,74.0,10.5,12932.28
Oman,Developing,74.0,13.8,12932.28
Oman,Developing,73.6,10.5,12932.28
Oman,Developing,73.6,13.8,12932.28
Oman,Developing,73.3,10.5,12932.28
Oman,Developing,73.3,13.8,12932.28
Oman,Developing,72.9,10.5,12932.28
Oman,Developing,72.9,13.8,12932.28
Oman,Developing,72.6,10.5,12932.28
Oman,Developing,72.6,13.8,12932.28
Pakistan,Developing,66.4,11.8,8928.056
Pakistan,Developing,66.4,7.9,8928.056
Pakistan,Developing,66.4,30.8,8928.056
Pakistan,Developing,66.2,11.8,8928.056
Pakistan,Developing,66.2,7.9,8928.056
Pakistan,Developing,66.2,30.8,8928.056
Pakistan,Developing,66.0,11.8,8928.056
Pakistan,Developing,66.0,7.9,8928.056
Pakistan,Developing,66.0,30.8,8928.056
Pakistan,Developing,65.7,11.8,8928.056
Pakistan,Developing,65.7,7.9,8928.056
Pakistan,Developing,65.7,30.8,8928.056
Pakistan,Developing,65.5,11.8,8928.056
Pakistan,Developing,65.5,7.9,8928.056
Pakistan,Developing,65.5,30.8,8928.056
Pakistan,Developing,65.1,11.8,8928.056
Pakistan,Developing,65.1,7.9,8928.056
Pakistan,Developing,65.1,30.8,8928.056
Pakistan,Developing,64.8,11.8,8928.056
Pakistan,Developing,64.8,7.9,8928.056
Pakistan,Developing,64.8,30.8,8928.056
Pakistan,Developing,64.6,11.8,8928.056
Pakistan,Developing,64.6,7.9,8928.056
Pakistan,Developing,64.6,30.8,8928.056
Pakistan,Developing,64.4,11.8,8928.056
Pakistan,Developing,64.4,7.9,8928.056
Pakistan,Developing,64.4,30.8,8928.056
Pakistan,Developing,64.2,11.8,8928.056
Pakistan,Developing,64.2,7.9,8928.056
Pakistan,Developing,64.2,30.8,8928.056
Pakistan,Developing,62.9,11.8,8928.056
Pakistan,Developing,62.9,7.9,8928.056
Pakistan,Developing,62.9,30.8,8928.056
Pakistan,Developing,63.7,11.8,8928.056
Pakistan,Developing,63.7,7.9,8928.056
Pakistan,Developing,63.7,30.8,8928.056
Pakistan,Developing,63.5,11.8,8928.056
Pakistan,Developing,63.5,7.9,8928.056
Pakistan,Developing,63.5,30.8,8928.056
Pakistan,Developing,63.2,11.8,8928.056
Pakistan,Developing,63.2,7.9,8928.056
Pakistan,Developing,63.2,30.8,8928.056
Pakistan,Developing,63.0,11.8,8928.056
Pakistan,Developing,63.0,7.9,8928.056
Pakistan,Developing,63.0,30.8,8928.056
Pakistan,Developing,62.8,11.8,8928.056
Pakistan,Developing,62.8,7.9,8928.056
Pakistan,Developing,62.8,30.8,8928.056
Panama,Developing,77.8,9.4,16304.104
Panama,Developing,77.8,8.2,16304.104
Panama,Developing,77.6,9.4,16304.104
Panama,Developing,77.6,8.2,16304.104
Panama,Developing,77.5,9.4,16304.104
Panama,Developing,77.5,8.2,16304.104
Panama,Developing,77.2,9.4,16304.104
Panama,Developing,77.2,8.2,16304.104
Panama,Developing,77.3,9.4,16304.104
Panama,Developing,77.3,8.2,16304.104
Panama,Developing,76.5,9.4,16304.104
Panama,Developing,76.5,8.2,16304.104
Panama,Developing,76.8,9.4,16304.104
Panama,Developing,76.8,8.2,16304.104
Panama,Developing,76.5,9.4,16304.104
Panama,Developing,76.5,8.2,16304.104
Panama,Developing,76.4,9.4,16304.104
Panama,Developing,76.4,8.2,16304.104
Panama,Developing,76.2,9.4,16304.104
Panama,Developing,76.2,8.2,16304.104
Panama,Developing,75.8,9.4,16304.104
Panama,Developing,75.8,8.2,16304.104
Panama,Developing,75.8,9.4,16304.104
Panama,Developing,75.8,8.2,16304.104
Panama,Developing,75.5,9.4,16304.104
Panama,Developing,75.5,8.2,16304.104
Panama,Developing,75.7,9.4,16304.104
Panama,Developing,75.7,8.2,16304.104
Panama,Developing,75.5,9.4,16304.104
Panama,Developing,75.5,8.2,16304.104
Panama,Developing,75.7,9.4,16304.104
Panama,Developing,75.7,8.2,16304.104
Papua New Guinea,Developing,62.9,15.5,509.2205
Papua New Guinea,Developing,62.9,7.6,509.2205
Papua New Guinea,Developing,62.9,16.7,509.2205
Papua New Guinea,Developing,62.7,15.5,509.2205
Papua New Guinea,Developing,62.7,7.6,509.2205
Papua New Guinea,Developing,62.7,16.7,509.2205
Papua New Guinea,Developing,62.4,15.5,509.2205
Papua New Guinea,Developing,62.4,7.6,509.2205
Papua New Guinea,Developing,62.4,16.7,509.2205
Papua New Guinea,Developing,62.2,15.5,509.2205
Papua New Guinea,Developing,62.2,7.6,509.2205
Papua New Guinea,Developing,62.2,16.7,509.2205
Papua New Guinea,Developing,62.0,15.5,509.2205
Papua New Guinea,Developing,62.0,7.6,509.2205
Papua New Guinea,Developing,62.0,16.7,509.2205
Papua New Guinea,Developing,61.8,15.5,509.2205
Papua New Guinea,Developing,61.8,7.6,509.2205
Papua New Guinea,Developing,61.8,16.7,509.2205
Papua New Guinea,Developing,61.6,15.5,509.2205
Papua New Guinea,Developing,61.6,7.6,509.2205
Papua New Guinea,Developing,61.6,16.7,509.2205
Papua New Guinea,Developing,61.4,15.5,509.2205
Papua New Guinea,Developing,61.4,7.6,509.2205
Papua New Guinea,Developing,61.4,16.7,509.2205
Papua New Guinea,Developing,61.1,15.5,509.2205
Papua New Guinea,Developing,61.1,7.6,509.2205
Papua New Guinea,Developing,61.1,16.7,509.2205
Papua New Guinea,Developing,68.0,15.5,509.2205
Papua New Guinea,Developing,68.0,7.6,509.2205
Papua New Guinea,Developing,68.0,16.7,509.2205
Papua New Guinea,Developing,64.0,15.5,509.2205
Papua New Guinea,Developing,64.0,7.6,509.2205
Papua New Guinea,Developing,64.0,16.7,509.2205
Papua New Guinea,Developing,59.9,15.5,509.2205
Papua New Guinea,Developing,59.9,7.6,509.2205
Papua New Guinea,Developing,59.9,16.7,509.2205
Papua New Guinea,Developing,59.6,15.5,509.2205
Papua New Guinea,Developing,59.6,7.6,509.2205
Papua New Guinea,Developing,59.6,16.7,509.2205
Papua New Guinea,Developing,59.3,15.5,509.2205
Papua New Guinea,Developing,59.3,7.6,509.2205
Papua New Guinea,Developing,59.3,16.7,509.2205
Papua New Guinea,Developing,59.1,15.5,509.2205
Papua New Guinea,Developing,59.1,7.6,509.2205
Papua New Guinea,Developing,59.1,16.7,509.2205
Papua New Guinea,Developing,58.9,15.5,509.2205
Papua New Guinea,Developing,58.9,7.6,509.2205
Papua New Guinea,Developing,58.9,16.7,509.2205
Paraguay,Developing,74.0,6.5,13399.167
Paraguay,Developing,74.0,7.5,13399.167
Paraguay,Developing,73.9,6.5,13399.167
Paraguay,Developing,73.9,7.5,13399.167
Paraguay,Developing,73.8,6.5,13399.167
Paraguay,Developing,73.8,7.5,13399.167
Paraguay,Developing,73.6,6.5,13399.167
Paraguay,Developing,73.6,7.5,13399.167
Paraguay,Developing,73.4,6.5,13399.167
Paraguay,Developing,73.4,7.5,13399.167
Paraguay,Developing,73.2,6.5,13399.167
Paraguay,Developing,73.2,7.5,13399.167
Paraguay,Developing,73.0,6.5,13399.167
Paraguay,Developing,73.0,7.5,13399.167
Paraguay,Developing,72.7,6.5,13399.167
Paraguay,Developing,72.7,7.5,13399.167
Paraguay,Developing,72.5,6.5,13399.167
Paraguay,Developing,72.5,7.5,13399.167
Paraguay,Developing,72.3,6.5,13399.167
Paraguay,Developing,72.3,7.5,13399.167
Paraguay,Developing,72.1,6.5,13399.167
Paraguay,Developing,72.1,7.5,13399.167
Paraguay,Developing,71.9,6.5,13399.167
Paraguay,Developing,71.9,7.5,13399.167
Paraguay,Developing,71.7,6.5,13399.167
Paraguay,Developing,71.7,7.5,13399.167
Paraguay,Developing,71.5,6.5,13399.167
Paraguay,Developing,71.5,7.5,13399.167
Paraguay,Developing,71.2,6.5,13399.167
Paraguay,Developing,71.2,7.5,13399.167
Paraguay,Developing,79.0,6.5,13399.167
Paraguay,Developing,79.0,7.5,13399.167
Peru,Developing,75.5,6.0,11653.136
Peru,Developing,75.5,4.8,11653.136
Peru,Developing,75.3,6.0,11653.136
Peru,Developing,75.3,4.8,11653.136
Peru,Developing,75.3,6.0,11653.136
Peru,Developing,75.3,4.8,11653.136
Peru,Developing,74.9,6.0,11653.136
Peru,Developing,74.9,4.8,11653.136
Peru,Developing,74.5,6.0,11653.136
Peru,Developing,74.5,4.8,11653.136
Peru,Developing,73.7,6.0,11653.136
Peru,Developing,73.7,4.8,11653.136
Peru,Developing,73.8,6.0,11653.136
Peru,Developing,73.8,4.8,11653.136
Peru,Developing,73.9,6.0,11653.136
Peru,Developing,73.9,4.8,11653.136
Peru,Developing,74.0,6.0,11653.136
Peru,Developing,74.0,4.8,11653.136
Peru,Developing,74.2,6.0,11653.136
Peru,Developing,74.2,4.8,11653.136
Peru,Developing,72.8,6.0,11653.136
Peru,Developing,72.8,4.8,11653.136
Peru,Developing,72.2,6.0,11653.136
Peru,Developing,72.2,4.8,11653.136
Peru,Developing,72.1,6.0,11653.136
Peru,Developing,72.1,4.8,11653.136
Peru,Developing,72.6,6.0,11653.136
Peru,Developing,72.6,4.8,11653.136
Peru,Developing,72.4,6.0,11653.136
Peru,Developing,72.4,4.8,11653.136
Peru,Developing,71.4,6.0,11653.136
Peru,Developing,71.4,4.8,11653.136
Philippines,Developing,68.5,9.7,16344.552
Philippines,Developing,68.5,7.1,16344.552
Philippines,Developing,68.4,9.7,16344.552
Philippines,Developing,68.4,7.1,16344.552
Philippines,Developing,68.1,9.7,16344.552
Philippines,Developing,68.1,7.1,16344.552
Philippines,Developing,68.1,9.7,16344.552
Philippines,Developing,68.1,7.1,16344.552
Philippines,Developing,68.0,9.7,16344.552
Philippines,Developing,68.0,7.1,16344.552
Philippines,Developing,67.9,9.7,16344.552
Philippines,Developing,67.9,7.1,16344.552
Philippines,Developing,68.0,9.7,16344.552
Philippines,Developing,68.0,7.1,16344.552
Philippines,Developing,67.5,9.7,16344.552
